7.846774967955270075e-01,-4.995936850184895528e-01,-4.167539960167641953e-04,-1.789227057468307375e-02,-9.091771357953875752e-05,-2.061668465537009557e-03,-3.778128797886988639e-03,1.615716467432851133e-02,1.794284520533840840e-02,-1.824481507862233190e-02,6.260460289984614256e-03,-6.562430163268472699e-03,0.000000000000000000e+00
7.882988146770490978e-01,-5.009843946723994135e-01,2.940487511119607884e-03,-1.178922705746830724e-01,-1.000909177135795441e-01,9.793833153446299122e-02,-1.037781287978869899e-01,1.161571646743285169e-01,-8.205715479466159368e-02,8.175518492137767712e-02,2.366739792249194368e-02,9.343756983673152938e-02,0.000000000000000000e+00
7.883098350067728743e-01,-5.009510352646868725e-01,3.072996933464722333e-03,-1.355534975961812938e-01,-9.185643189772565997e-02,7.848849243739883241e-02,-9.834355752224385738e-02,1.313788413870279059e-01,-8.114180943204296614e-02,8.578679656511718765e-02,2.476138863010640331e-02,9.729053613547518353e-02,0.000000000000000000e+00
7.882433401379906890e-01,-5.008274087795868690e-01,3.189502509246695903e-03,-1.513994671997971608e-01,-8.176419086575280326e-02,5.537076421991780212e-02,-9.110770082276481441e-02,1.448719488277690759e-01,-7.691216076926375711e-02,8.870593997373661665e-02,2.791312047262574023e-02,1.012875963643544569e-01,0.000000000000000000e+00
7.880940365986544016e-01,-5.005462181488150586e-01,3.352161503786830598e-03,-1.656817170612029377e-01,-6.808585917562026690e-02,2.557651076024854836e-02,-8.078598658629956852e-02,1.568932597300840004e-01,-6.731676590322338560e-02,9.231541524330043325e-02,3.508822638521402748e-02,1.073173605873703473e-01,0.000000000000000000e+00
7.877819468008554482e-01,-4.996871455884439039e-01,3.882802451609517445e-03,-1.785298830501394207e-01,-4.651617895196717700e-02,-1.619058246671113005e-02,-6.638393257503034939e-02,1.676523300170618680e-01,-3.917005621377335489e-02,1.055195619984542893e-01,5.817579619455287565e-02,1.255806472226353721e-01,0.000000000000000000e+00
7.873122861361797620e-01,-4.983460958638135652e-01,4.691742693617384496e-03,-1.901216925848314143e-01,-6.040873831451031017e-02,2.225350833676298379e-02,-9.672920189598369078e-02,1.773216150052101536e-01,4.615293969884116942e-03,1.257114929898783817e-01,9.434769981399016014e-02,1.533860247782796171e-01,0.000000000000000000e+00
7.868608881143988043e-01,-4.973574347799307738e-01,5.164677022333575424e-03,-2.007760796018443761e-01,-3.774087649768656516e-02,-2.149158093245891882e-02,-8.144182845186181963e-02,1.860441591908880699e-01,3.773305057795726947e-02,1.360837085702957250e-01,1.201480569110864871e-01,1.710756398696738900e-01,0.000000000000000000e+00
7.863495468706596103e-01,-4.962992247537433843e-01,5.626622874741348326e-03,-2.105344233633565654e-01,-5.504804204273484880e-02,2.095109548480340173e-02,-1.123614488774667408e-01,1.939394925135013992e-01,7.340018388536398430e-02,1.456545894897383064e-01,1.475260795305115002e-01,1.889356314770983813e-01,0.000000000000000000e+00
7.858078703352798788e-01,-4.952782538122353362e-01,6.008513358646471944e-03,-2.195269620043227843e-01,-3.211483666544995286e-02,-2.367228538151763123e-02,-9.644809826131651997e-02,2.011081907019189319e-01,1.081956290834561740e-01,1.526134631256454988e-01,1.735406629971847359e-01,2.046753668444245000e-01,0.000000000000000000e+00
7.852576087989683318e-01,-4.943576304946130096e-01,6.275271376453561700e-03,-2.278606782548534826e-01,-5.002488574685405587e-02,1.828962402927989533e-02,-1.262682160545243182e-01,2.076354324052190614e-01,1.400663542828783636e-01,1.560919242624435044e-01,1.964913590816611821e-01,2.170738570961686376e-01,0.000000000000000000e+00
7.846287083201668455e-01,-4.932410277181261682e-01,6.634843232200120754e-03,-2.355381503369939067e-01,-2.655049978981739722e-02,-2.709976561217890267e-02,-1.101118284135633868e-01,2.135937966592264536e-01,1.784034061155291284e-01,1.617151489214728732e-01,2.246336031526887933e-01,2.328918895168212988e-01,0.000000000000000000e+00
7.840701765270087220e-01,-4.924934645176610726e-01,6.711799777506901807e-03,-2.427706352321882255e-01,-4.399252648678596972e-02,1.190075258744568293e-02,-1.374183910356865101e-01,2.190454803318638288e-01,2.051851756765064039e-01,1.595026628922388001e-01,2.423612783824724004e-01,2.397334978187810883e-01,0.000000000000000000e+00
7.832838047433867690e-01,-4.909819761976185193e-01,7.259325516589250175e-03,-2.493135618035726975e-01,-1.954951330951337080e-02,-3.242610741878928365e-02,-1.232713072118675618e-01,2.240440691013947105e-01,2.565322193007785745e-01,1.695077825373388358e-01,2.809608215143480914e-01,2.624861179562773539e-01,0.000000000000000000e+00
7.827347360560599210e-01,-4.904191858149093974e-01,7.159039175591300902e-03,-2.556785234759445524e-01,-3.544515056916339169e-02,1.284133940576900890e-03,-1.468107192672674921e-01,2.286359620530428183e-01,2.777455621033900757e-01,1.621116559418452896e-01,2.932734719118728073e-01,2.639906837658707595e-01,0.000000000000000000e+00
7.816617498182862889e-01,-4.880629888737653688e-01,8.177349944243289884e-03,-2.611447165700143125e-01,-2.344057617863841078e-02,-9.191495186159642436e-03,-1.540519674392940297e-01,2.328615254947750401e-01,3.564958830520414956e-01,1.839572252410491826e-01,3.546301212166160233e-01,3.032299247089834671e-01,0.000000000000000000e+00
7.807356654119556039e-01,-4.863219350243673245e-01,8.765886654922373789e-03,-2.664182846644846392e-01,-4.206422290493469496e-02,4.049036496602433782e-02,-1.908095100398758126e-01,2.367560335435650032e-01,4.157642530167383610e-01,1.941910516544279042e-01,3.988861755418487975e-01,3.284760667618267793e-01,0.000000000000000000e+00
7.801971562867833221e-01,-4.859722636548242658e-01,8.461814701483825682e-03,-2.717709041480321219e-01,-3.151797704474890160e-02,1.510887440710879936e-02,-1.816602206828223376e-01,2.403504396254529663e-01,4.305842689211076824e-01,1.808246373748380875e-01,4.049766751013192390e-01,3.238391688271358704e-01,0.000000000000000000e+00
7.794660848701746581e-01,-4.850024817515896647e-01,8.527164539909825453e-03,-2.766497556622422027e-01,-7.597432925512535851e-03,-3.364393576206706205e-02,-1.625001941981163434e-01,2.436720129966883086e-01,4.653717541398902369e-01,1.770054596563509497e-01,4.279131078824444656e-01,3.318710435463060326e-01,0.000000000000000000e+00
7.788916830569381222e-01,-4.845876143176206519e-01,8.239689828162836613e-03,-2.814282326838797310e-01,-2.127206273508885220e-02,-6.597704462296048039e-03,-1.815300270878793532e-01,2.467448668250370458e-01,4.824322372308613160e-01,1.638678053363356590e-01,4.356622352641087992e-01,3.280447449355973766e-01,0.000000000000000000e+00
7.778592901017002958e-01,-4.827073810041294655e-01,8.820098714437419121e-03,-2.855131198597812281e-01,-3.651235153400082811e-02,3.652402281482958202e-02,-2.150554388303868303e-01,2.495903986215909920e-01,5.466573523384474775e-01,1.731731555077520579e-01,4.831517172025748819e-01,3.540857282761342706e-01,0.000000000000000000e+00
7.772907933232071631e-01,-4.823703019349832033e-01,8.461097915787356427e-03,-2.898454028964898010e-01,-2.747680773961577727e-02,1.392695308870092047e-02,-2.071234145278550431e-01,2.522276594159345575e-01,5.613843051417748420e-01,1.579556761222844219e-01,4.886630380176954502e-01,3.480838808788733196e-01,0.000000000000000000e+00
7.765535214310326229e-01,-4.815123852885972999e-01,8.401349351375882180e-03,-2.938094728213132556e-01,-6.546886942094518741e-03,-2.976049192200800469e-02,-1.899807382914691645e-01,2.546736646807692406e-01,5.929169297913647885e-01,1.504175655536371392e-01,5.082440972572969118e-01,3.524973357202144109e-01,0.000000000000000000e+00
7.759539806571518206e-01,-4.811104141652163269e-01,8.065311929083242987e-03,-2.977271251779671779e-01,-1.903552488957244160e-02,-5.695231758372734654e-03,-2.071574000962513318e-01,2.569436573866464846e-01,6.098352051507131000e-01,1.356631710987190043e-01,5.154435011242619602e-01,3.474618127576793447e-01,0.000000000000000000e+00
7.749232178773203250e-01,-4.793854691686721958e-01,8.484689565555434201e-03,-3.010431466743051510e-01,-3.229197180557357577e-02,3.140332815717633563e-02,-2.365846132871654850e-01,2.590513315193286314e-01,6.694195542904741725e-01,1.403055257718701931e-01,5.583186430962270297e-01,3.688133745986248435e-01,0.000000000000000000e+00
7.743330667911099141e-01,-4.790516400631211202e-01,8.092046718153530008e-03,-3.046417520760845710e-01,-2.459378050732498322e-02,1.136801613924914509e-02,-2.298175430578084655e-01,2.610090227848404498e-01,6.842672745883364716e-01,1.239397926661077731e-01,5.635997036807824934e-01,3.620143012061692311e-01,0.000000000000000000e+00
7.735702641689411463e-01,-4.782015212576988805e-01,7.987216635576131762e-03,-3.079208638112468366e-01,-6.482483105747231106e-03,-2.664128052875678124e-02,-2.154744524034910569e-01,2.628278719583216905e-01,7.157945746653410213e-01,1.149258941637094356e-01,5.827615717773673154e-01,3.653658346841893723e-01,0.000000000000000000e+00
7.729564889719323650e-01,-4.778184030396802062e-01,7.611851149509654864e-03,-3.112122915393295552e-01,-1.723860172846582856e-02,-6.728860272297465528e-03,-2.301704445110199504e-01,2.645179653254544072e-01,7.323107031878063333e-01,9.891459443745062585e-02,5.893280813167414145e-01,3.593041539410218865e-01,0.000000000000000000e+00
7.720508579959862727e-01,-4.765712846090076060e-01,7.713035809990324843e-03,-3.140843489822736090e-01,-2.984549445474263263e-02,2.452702639036134086e-02,-2.543438485393668125e-01,2.660884558612843231e-01,7.767395043626982298e-01,9.506529294184673518e-02,6.190761277236597193e-01,3.701356072133892838e-01,0.000000000000000000e+00
7.714382406237669798e-01,-4.762155274592804188e-01,7.311298334935959105e-03,-3.171302736001685996e-01,-2.305093723263881497e-02,6.381196239137385678e-03,-2.485016554530422861e-01,2.675476681463113127e-01,7.924591748022774551e-01,7.828469966906961841e-02,6.248649481293699903e-01,3.632858639744815377e-01,0.000000000000000000e+00
7.705803015695689151e-01,-4.751439298910195008e-01,7.298371576057604074e-03,-3.198193604768816978e-01,-8.733568387158080482e-03,-2.184551011251822938e-02,-2.400860286283996170e-01,2.689031894997784278e-01,8.313198180697976003e-01,7.140510618870957171e-02,6.498179477814698402e-01,3.703139141095417308e-01,0.000000000000000000e+00
7.699513064718093158e-01,-4.747587142073250721e-01,6.903815292577713571e-03,-3.226328473290802079e-01,-1.776837528471033462e-02,-5.847664333142446602e-03,-2.525273798388761315e-01,2.701619493889214074e-01,8.480634249900461663e-01,5.473473495753400364e-02,6.563652131169825932e-01,3.638398844631020035e-01,0.000000000000000000e+00
7.691096102490088127e-01,-4.737616334716853728e-01,6.836422655216251032e-03,-3.251354722705691591e-01,-2.605311223954725336e-02,1.371316210944485345e-02,-2.692663627548710914e-01,2.713302888302270288e-01,8.845996970099272438e-01,4.637737167388705783e-02,6.792571463672575360e-01,3.691268599490606372e-01,0.000000000000000000e+00
7.684485859439399436e-01,-4.733000184215491180e-01,6.474970344281283201e-03,-3.277264634925832754e-01,-1.919571259998053073e-02,-3.884791473953583263e-03,-2.639732704942913677e-01,2.724140212186508814e-01,9.038780395927389355e-01,3.048798765181446463e-02,6.878199370573718774e-01,3.639530278196848601e-01,0.000000000000000000e+00
7.676169600535128756e-01,-4.723551042814950751e-01,6.367485697031614704e-03,-3.300599280636781208e-01,-2.376173403115180299e-02,7.121543546074525152e-03,-2.758456080545187983e-01,2.734184857908570354e-01,9.388027644770393643e-01,2.103630526530893968e-02,7.092635685600118256e-01,3.679824388148401626e-01,0.000000000000000000e+00
7.668960668683075799e-01,-4.717379017340169178e-01,6.080648901386628662e-03,-3.324221533897462888e-01,-1.753003683458629475e-02,-7.915613036570068317e-03,-2.724567351131153004e-01,2.743485947390933433e-01,9.631736108952804187e-01,6.988064497332786493e-03,7.219483570286099328e-01,3.656202559965075483e-01,0.000000000000000000e+00
7.661902895449921314e-01,-4.711706830763350284e-01,5.763857477607703221e-03,-3.347220899172960173e-01,-2.340687178783421377e-02,2.580607819595813479e-03,-2.824772756315724886e-01,2.752088748355902004e-01,9.859567004651059730e-01,-7.844175437647831275e-03,7.332904247257431285e-01,3.622290379342193445e-01,0.000000000000000000e+00
7.654551772208554317e-01,-4.705268201687527463e-01,5.483799559324827912e-03,-3.369195051189640688e-01,-2.105490996293303552e-02,-4.000806000919897819e-03,-2.836335570669055173e-01,2.760035042972204256e-01,1.011244196217464975e+00,-2.176376740902375567e-02,7.466613628026229632e-01,3.602260036383229669e-01,0.000000000000000000e+00
7.647544803569318317e-01,-4.699861787394790102e-01,5.146746013798495119e-03,-3.390820515690138870e-01,-2.381305029876682258e-02,-5.318884607127590675e-04,-2.897146616082477699e-01,2.767363455116889082e-01,1.033220318177278774e+00,-3.714947242494714974e-02,7.572788198104117852e-01,3.561989635744247096e-01,0.000000000000000000e+00
7.640731235841574653e-01,-4.695046132643360681e-01,4.776574117537231261e-03,-3.411982689138188807e-01,-2.461003692932839035e-02,-1.825474784385740495e-03,-2.929790289888474786e-01,2.774109741558063447e-01,1.053308600471457579e+00,-5.338987582788441710e-02,7.663219502090904411e-01,3.510037120669879940e-01,0.000000000000000000e+00
7.634203168060995637e-01,-4.691064819962711963e-01,4.361515726868316241e-03,-3.432807209453067609e-01,-2.607128342842858146e-02,-2.445609932771524581e-03,-2.962372233712151082e-01,2.780307051602772805e-01,1.070718059169290637e+00,-7.077902347274603323e-02,7.731490674520909989e-01,3.441969058769588918e-01,0.000000000000000000e+00
7.627901642015225692e-01,-4.687739318580240178e-01,3.911521302129242032e-03,-3.453266278109774490e-01,-2.769895569327115309e-02,-3.308248885880491971e-03,-2.990711498274550850e-01,2.785986159113466032e-01,1.086022787526119915e+00,-8.906019040531201747e-02,7.782386904294622543e-01,3.361308443238507082e-01,0.000000000000000000e+00
7.621772327932209157e-01,-4.684908163818363724e-01,3.435423955103268558e-03,-3.473334553631512445e-01,-2.941411138118550997e-02,-4.444681741638572409e-03,-3.015284894881506972e-01,2.791175670255275354e-01,1.099742498450518635e+00,-1.080061134925373867e-01,7.820224606298115111e-01,3.271208619606748025e-01,0.000000000000000000e+00
7.615767882735464678e-01,-4.682432782405296923e-01,2.940687344531935955e-03,-3.492991696282583547e-01,-3.114986070917195871e-02,-5.880267579255256394e-03,-3.036508045967597491e-01,2.795902209877892952e-01,1.112323582182391579e+00,-1.274252189319840523e-01,7.848700226743302588e-01,3.174352782085822500e-01,0.000000000000000000e+00
7.609849149279430680e-01,-4.680200020163727270e-01,2.433324996941630975e-03,-3.512223734889142746e-01,-3.286002511004757626e-02,-7.617822954874717278e-03,-3.054814911041530134e-01,2.800190589046360201e-01,1.124130795374529868e+00,-1.471634663110100438e-01,7.870826574219509375e-01,3.072916092740738403e-01,0.000000000000000000e+00
7.603985339894370199e-01,-4.678121880337367533e-01,1.917959030943394445e-03,-3.531023401299868136e-01,-3.452126900009504229e-02,-9.632683875383497851e-03,-3.070685846991162982e-01,2.804063955903270400e-01,1.135447963245512337e+00,-1.671026549005472650e-01,7.888942816582023010e-01,2.968579643192678086e-01,0.000000000000000000e+00
7.598153760474489760e-01,-4.676134070627754324e-01,1.397934103233273474e-03,-3.549389990619273294e-01,-3.613046205001593097e-02,-1.187702371097035421e-02,-3.084630804194646858e-01,2.807543931761442013e-01,1.146482541998581128e+00,-1.871573465905382316e-01,7.904755632464123272e-01,2.862565697941356069e-01,0.000000000000000000e+00
7.592338957255047038e-01,-4.674193077969442389e-01,8.754985301642124974e-04,-3.567328631015703189e-01,-3.769827236081932376e-02,-1.429104716940826809e-02,-3.097141453165950797e-01,2.810650734083313673e-01,1.157374963360794817e+00,-2.072701188810185946e-01,7.919418825476332024e-01,2.755698995646481131e-01,0.000000000000000000e+00
7.586531273739784975e-01,-4.672271777255921354e-01,3.520500266602623416e-04,-3.584848952013186540e-01,-3.924185201982818838e-02,-1.681492538527820310e-02,-3.108644976428315831e-01,2.813403287794833951e-01,1.168212751697219387e+00,-2.274052250427375244e-01,7.933651102382658360e-01,2.648493540487210085e-01,0.000000000000000000e+00
7.580725174498024188e-01,-4.670354561484553746e-01,-1.716040206572249597e-04,-3.601963509254742513e-01,-4.077929209889986223e-02,-1.939655526280891287e-02,-3.119481923588295347e-01,2.815819326202130268e-01,1.179046221481218293e+00,-2.475419307568341443e-01,7.947865875671991098e-01,2.541246407896899928e-01,0.000000000000000000e+00
7.574917760272469325e-01,-4.668433125530874750e-01,-6.950266860506180717e-04,-3.618686391291672799e-01,-4.232668101216825740e-02,-2.199430024365329681e-02,-3.129908218706898282e-01,2.817915482624360757e-01,1.189902086001179304e+00,-2.676689083924078116e-01,7.962283279741565467e-01,2.434117872671199556e-01,0.000000000000000000e+00
7.569107680876913102e-01,-4.666503422032033943e-01,-1.217995221379419065e-03,-3.635032215857444404e-01,-4.389715452259881912e-02,-2.457645491048796732e-02,-3.140110012950955154e-01,2.819707373722191712e-01,1.200793290628423104e+00,-2.877802625597840613e-01,7.977010881075513593e-01,2.327188775935926379e-01,0.000000000000000000e+00
7.563294435295614404e-01,-4.664563721120453810e-01,-1.740402599531576996e-03,-3.651015505901314406e-01,-4.550099827156407067e-02,-2.711938622207356667e-02,-3.150221245812953041e-01,2.821209675385214499e-01,1.211725283840389134e+00,-3.078730308085353973e-01,7.992095042719388198e-01,2.220496863924201481e-01,0.000000000000000000e+00
7.557477957021730974e-01,-4.662613470700060492e-01,-2.262200264294242542e-03,-3.666650344181487942e-01,-4.714613529521726604e-02,-2.960552550051512993e-02,-3.160338849042444442e-01,2.822436191940721484e-01,1.222699702553991186e+00,-3.279457325329628303e-01,8.007551055731388923e-01,2.114058020803945837e-01,0.000000000000000000e+00
7.551658381042785084e-01,-4.660652661425981336e-01,-2.783366556100333976e-03,-3.681950203500407026e-01,-4.883866284229267107e-02,-3.202168089016439040e-02,-3.170534252937967645e-01,2.823399919358416388e-01,1.233716426425657708e+00,-3.479975698303974796e-01,8.023379904894587522e-01,2.007878037383065140e-01,0.000000000000000000e+00
7.545835917440544272e-01,-4.658681485594025062e-01,-3.303889950399328639e-03,-3.696927878147500679e-01,-5.058331275974158048e-02,-3.435776188254806296e-02,-3.180861536382378341e-01,2.824113103049003537e-01,1.244774681944218919e+00,-3.680280039401389591e-01,8.039577260633341549e-01,1.901958895732506760e-01,0.000000000000000000e+00
7.540010784714439307e-01,-4.656700159506760306e-01,-3.823760464487519894e-03,-3.711595470189487656e-01,-5.238380894106479252e-02,-3.660586263084245062e-02,-3.191363018429643761e-01,2.824587290787599625e-01,1.255873617811513743e+00,-3.880365385253305988e-01,8.056138151956816484e-01,1.796302017230063386e-01,0.000000000000000000e+00
7.534183175629249885e-01,-4.654708834221979452e-01,-4.342965441884828921e-03,-3.725964403881252274e-01,-5.424313231886362940e-02,-3.875961819008057890e-02,-3.202073045258798656e-01,2.824833381234242435e-01,1.267012594369613332e+00,-4.080226136494390365e-01,8.073059307104197835e-01,1.690909876422595493e-01,0.000000000000000000e+00
7.528353240406262525e-01,-4.652707553046851463e-01,-4.861487629321145816e-03,-3.740045453437301215e-01,-5.616371308718094008e-02,-4.081375632388552221e-02,-3.213020549224976929e-01,2.824861668472264942e-01,1.278191321718797457e+00,-4.279855576290408359e-01,8.090340262244445357e-01,1.585786754978171231e-01,0.000000000000000000e+00
7.522521078949684359e-01,-4.650696233140241831e-01,-5.379304422036153971e-03,-3.753848776231076823e-01,-5.814756879524710792e-02,-4.276378579328964785e-02,-3.224230784430044960e-01,2.824681882940043853e-01,1.289409919755148071e+00,-4.479245683142035195e-01,8.107983835838162845e-01,1.480939054896332208e-01,0.000000000000000000e+00
7.516686737607245483e-01,-4.648674659048424029e-01,-5.896387678267556165e-03,-3.767383947256732202e-01,-6.019640313479751592e-02,-4.460577906502080636e-02,-3.235726511212245748e-01,2.824303229091747469e-01,1.300668939525940315e+00,-4.678387086562708075e-01,8.125996289679190410e-01,1.376375395342552821e-01,0.000000000000000000e+00
7.510850208042769705e-01,-4.646642481679939540e-01,-6.412703786935701131e-03,-3.780659992731609798e-01,-6.231167637625704969e-02,-4.633622046429116542e-02,-3.247528809746959011e-01,2.823734420087543051e-01,1.311969366928115610e+00,-4.877269085904923918e-01,8.144387347603121441e-01,1.272106612098159728e-01,0.000000000000000000e+00
7.505011426927087337e-01,-4.644599219291319914e-01,-6.928213824225745721e-03,-3.793685421815179981e-01,-6.449465527188541492e-02,-4.795190011337314984e-02,-3.259657641160708108e-01,2.822983709782621031e-01,1.323312619855961270e+00,-5.075879690967787239e-01,8.163170161953672288e-01,1.168145721963203820e-01,0.000000000000000000e+00
7.499170275765320026e-01,-4.642544258705921245e-01,-7.442873715756414231e-03,-3.806468256004317263e-01,-6.674644790599688904e-02,-4.944984040498134198e-02,-3.272132233863404571e-01,2.822058922256885927e-01,1.334700544562201108e+00,-5.274205663471165373e-01,8.182361274393747941e-01,1.064507884082147998e-01,0.000000000000000000e+00
7.493326580510030199e-01,-4.640476855875524942e-01,-7.956634364129123310e-03,-3.819016056071870557e-01,-6.906802729310372591e-02,-5.082724611034066670e-02,-3.284971346088237931e-01,2.820967479102747255e-01,1.346135414123591723e+00,-5.472232549348171604e-01,8.201980594290322335e-01,9.612103739224749088e-02,0.000000000000000000e+00
7.487480110789286325e-01,-4.638396135369987072e-01,-8.469441724451543321e-03,-3.831335946573374285e-01,-7.146024633746470012e-02,-5.208147217019436226e-02,-3.298193438018892643e-01,2.819716424666791066e-01,1.357619930361058325e+00,-5.669944697542239620e-01,8.222051405402406310e-01,8.582725769909869962e-02,0.000000000000000000e+00
7.481630578676371490e-01,-4.636301088635165213e-01,-8.981236822420479021e-03,-3.843434638025115535e-01,-7.392384592962596146e-02,-5.321000522944120681e-02,-3.311816775138647917e-01,2.818312449421822019e-01,1.369157229737838932e+00,-5.867325263999639828e-01,8.242600404918746237e-01,7.557160047850529361e-02,0.000000000000000000e+00
