6.139431255689368205e-01,1.482189820274255387e+00,-6.139431255689368205e-01,3.960485276759307394e-01,-3.280382356210854167e-01,4.979417026256531542e-02
6.133083684602390617e-01,1.477171874029572729e+00,-6.098220863543203363e-01,3.945276630835075071e-01,-3.266336400882846602e-01,4.931205345245612964e-02
6.284698833512225580e-01,1.378947903089668081e+00,-5.826248988144918650e-01,3.570383750311348914e-01,-3.349530717779917177e-01,4.012534590428325221e-02
6.258801346753374295e-01,1.373421140719000455e+00,-5.803692445590011850e-01,3.555981538998331248e-01,-3.335863776456462482e-01,3.998691074411387519e-02
6.233088363416235955e-01,1.367918221704378601e+00,-5.781148126120351227e-01,3.541594600476915544e-01,-3.322274117390462966e-01,3.985161900252831568e-02
6.207547478771096028e-01,1.362438716454519527e+00,-5.758627107471283590e-01,3.527170184284416643e-01,-3.308752769233482272e-01,3.972548516884254893e-02
6.182168385829114321e-01,1.356982270911577970e+00,-5.736138495542491000e-01,3.512568470085782324e-01,-3.295317965120089232e-01,3.962464722876040540e-02
6.156942456346974346e-01,1.351548588127263972e+00,-5.713689812922669864e-01,3.498087810432746747e-01,-3.282026693350267310e-01,3.951825146525742710e-02
6.131862413203330586e-01,1.346137414730736115e+00,-5.691287304207929276e-01,3.483547323080329883e-01,-3.268707073800461993e-01,3.941974569937562595e-02
6.106922073361336079e-01,1.340748530912310610e+00,-5.668936176585075426e-01,3.469093926862275579e-01,-3.255459555690441986e-01,3.931756547258703771e-02
6.082116145274778507e-01,1.335381742947964412e+00,-5.646640790186656655e-01,3.454642888194614514e-01,-3.242247735688441046e-01,3.921927126514015982e-02
6.057440068348353135e-01,1.330036877572734255e+00,-5.624404809449666809e-01,3.440315405414459682e-01,-3.229099144374036334e-01,3.911382651223637569e-02
6.032889884989576235e-01,1.324713777709868534e+00,-5.602231324117763478e-01,3.425955158624524599e-01,-3.216000243188066876e-01,3.901639793043019250e-02
6.008462138031067656e-01,1.319412299202130878e+00,-5.580122946520048588e-01,3.411809938546805365e-01,-3.202966091566663565e-01,3.890324788805481215e-02
5.984153788002882779e-01,1.314132308289922113e+00,-5.558081890223134369e-01,3.397577784946616553e-01,-3.190011559065394908e-01,3.880413417097508533e-02
5.959962146020848506e-01,1.308873679650443433e+00,-5.536110033983319134e-01,3.383654741442487790e-01,-3.177103756462738571e-01,3.868027379868570897e-02
5.935884819029584314e-01,1.303636294861688194e+00,-5.514208974035456068e-01,3.370027387772581706e-01,-3.164441961958294747e-01,3.853818079612119502e-02
5.911919664875859848e-01,1.298420041190600172e+00,-5.492380067077429207e-01,3.355799222963163353e-01,-3.151615528321308202e-01,3.845142869247224204e-02
5.888064755248024751e-01,1.293224810630437815e+00,-5.470624465791497082e-01,3.342180827044390345e-01,-3.138895430892139071e-01,3.831485742684434537e-02
5.864318344944920991e-01,1.288050499131085047e+00,-5.448943148347114018e-01,3.328110113954740323e-01,-3.126136288274803388e-01,3.822268466475018528e-02
5.840678846265621171e-01,1.282897005979795724e+00,-5.427336943024662075e-01,3.314578833607144115e-01,-3.113522471268762026e-01,3.808887076618606288e-02
5.817144807563990883e-01,1.277764233299985008e+00,-5.405806548863340000e-01,3.300742014377565092e-01,-3.100949004814157473e-01,3.798688826505045718e-02
5.793714895207994209e-01,1.272652085643253939e+00,-5.384352553053154411e-01,3.287383275111607217e-01,-3.088453968436803421e-01,3.784803381507124975e-02
5.770387878336096232e-01,1.267560469655488076e+00,-5.362975445647650830e-01,3.273666616525851558e-01,-3.075933412421359980e-01,3.774416163193124868e-02
5.747162615922583040e-01,1.262489293802151247e+00,-5.341675632061637646e-01,3.260397643517560229e-01,-3.063541769053991781e-01,3.760773356419024049e-02
5.724038045757511295e-01,1.257438468141150123e+00,-5.320453443729463716e-01,3.246926397613830173e-01,-3.051196752383040778e-01,3.749349089468915347e-02
5.701013175021415469e-01,1.252407904134124728e+00,-5.299309147229089856e-01,3.233815630304953670e-01,-3.038918272663806985e-01,3.735343202240545141e-02
5.678087072193971352e-01,1.247397514488941095e+00,-5.278242952121255938e-01,3.220448854227065949e-01,-3.026635975728299566e-01,3.723909445764611581e-02
5.655258860082985617e-01,1.242407213027642232e+00,-5.257255017708176714e-01,3.207446796238745956e-01,-3.014462084031013789e-01,3.709978077656957834e-02
5.632527709798045290e-01,1.237436914575262392e+00,-5.236345458880136139e-01,3.194320508506670597e-01,-3.002328186761133444e-01,3.697551787160230363e-02
5.609892835523698773e-01,1.232486534865827821e+00,-5.215514351189358688e-01,3.181442465579395473e-01,-2.990258532199450703e-01,3.683546664165696788e-02
5.587353489971752518e-01,1.227555990462558366e+00,-5.194761735266755220e-01,3.168477019863044641e-01,-2.978230178704354136e-01,3.670733229121542901e-02
5.564908960412500161e-01,1.222645198689868540e+00,-5.174087620678065047e-01,3.155725152182450866e-01,-2.966266234256587087e-01,3.656650424196594695e-02
5.542558565201017862e-01,1.217754077575199156e+00,-5.153491989300007514e-01,3.142988263753971334e-01,-2.954363011616304435e-01,3.642937482325581816e-02
5.520301650728347553e-01,1.212882545799074840e+00,-5.132974798284334339e-01,3.130323147988838817e-01,-2.942495798091995240e-01,3.629076123462703779e-02
5.498137588738262194e-01,1.208030522652069116e+00,-5.112535982666803758e-01,3.117767590442196979e-01,-2.930706189263050931e-01,3.614843158782811428e-02
5.476065773959747363e-01,1.203197927997594396e+00,-5.092175457669434468e-01,3.105230289828105339e-01,-2.918946766368377133e-01,3.600887591695817180e-02
5.454085622012726509e-01,1.198384682239609145e+00,-5.071893120736988836e-01,3.092778001854086245e-01,-2.907241935148552892e-01,3.586716549680934313e-02
5.432196567551078603e-01,1.193590706294504145e+00,-5.051688853342556351e-01,3.080396521447297808e-01,-2.895591809312864084e-01,3.572444751839925353e-02
5.410398062612189474e-01,1.188815921566539258e+00,-5.031562522592004649e-01,3.068073280662382274e-01,-2.883988055954371799e-01,3.558156953091892033e-02
5.388689575146776711e-01,1.184060249926314867e+00,-5.011513982652776589e-01,3.055801854716455046e-01,-2.872430319385709807e-01,3.543902925265732945e-02
5.367070587706437301e-01,1.179323613691834804e+00,-4.991543076028892023e-01,3.043578720344736199e-01,-2.860917013303306278e-01,3.529706479090057719e-02
5.345540596269533484e-01,1.174605935611803709e+00,-4.971649634700995857e-01,3.031403227454612659e-01,-2.849448385162801634e-01,3.515571952275972634e-02
5.324099109188695778e-01,1.169907138850835304e+00,-4.951833481147697724e-01,3.019275282216876133e-01,-2.838024738037817629e-01,3.501499366418078102e-02
5.302745646245476951e-01,1.165227146976321349e+00,-4.932094429262245394e-01,3.007194829684390336e-01,-2.826646297725947110e-01,3.487488300858217205e-02
5.281479737799635865e-01,1.160565883946727661e+00,-4.912432285176769331e-01,2.995161829005530962e-01,-2.815313206234815735e-01,3.473538076416009951e-02
5.260300924022137670e-01,1.155923274101136933e+00,-4.892846848004653304e-01,2.983176247595848429e-01,-2.804025527375448301e-01,3.459647807021989929e-02
5.239208754202415719e-01,1.151299242149866675e+00,-4.873337910510313065e-01,2.971238057905002949e-01,-2.792783255772305351e-01,3.445816434987215154e-02
5.218202786121577397e-01,1.146693713166030415e+00,-4.853905259714433873e-01,2.959347227036557282e-01,-2.781586327133934167e-01,3.432042826230146532e-02
5.197282585484337414e-01,1.142106612577922453e+00,-4.834548677441727893e-01,2.947503703023864885e-01,-2.770434630083354888e-01,3.418325898318200218e-02
5.176447725403315880e-01,1.137537866162118050e+00,-4.815267940817454240e-01,2.935707406034480105e-01,-2.759328018784730774e-01,3.404664714412874299e-02
5.155697785930115629e-01,1.132987400037206882e+00,-4.796062822718075158e-01,2.923958227388876452e-01,-2.748266324470764466e-01,3.391058515114913491e-02
5.135032353628276036e-01,1.128455140658082501e+00,-4.776933092180921103e-01,2.912256033842399172e-01,-2.737249364458854695e-01,3.377506704221423794e-02
5.114451021183759050e-01,1.123941014810716066e+00,-4.757878514777060253e-01,2.900600673568705656e-01,-2.726276948404011136e-01,3.364008815369703281e-02
5.093953387049150461e-01,1.119444949607367512e+00,-4.738898852951118346e-01,2.888991981675703147e-01,-2.715348882286172660e-01,3.350564477527295804e-02
5.073539055118182484e-01,1.114966872482171745e+00,-4.719993866331376742e-01,2.877429784502462673e-01,-2.704464970813340585e-01,3.337173386662863755e-02
5.053207634427560047e-01,1.110506711187067674e+00,-4.701163312013097451e-01,2.865913902696863857e-01,-2.693625018813298744e-01,3.323835284826569259e-02
5.032958738883428484e-01,1.106064393788023237e+00,-4.682406944817653627e-01,2.854444153326417544e-01,-2.682828832012219000e-01,3.310549945510621317e-02
5.012791987010118966e-01,1.101639848661529308e+00,-4.663724517529846403e-01,2.843020351295370562e-01,-2.672076217452415414e-01,3.297317163684872904e-02
4.992707001719030591e-01,1.097233004491333652e+00,-4.645115781115446985e-01,2.831642310287650344e-01,-2.661366983701414224e-01,3.284136749107952752e-02
4.972703410095752341e-01,1.092843790265379811e+00,-4.626580484920824188e-01,2.820309843393083438e-01,-2.650700940941979056e-01,3.271008521867429381e-02
4.952780843203770655e-01,1.088472135272942509e+00,-4.608118376856330523e-01,2.809022763524204880e-01,-2.640077900995280169e-01,3.257932309418178074e-02
4.932938935903212196e-01,1.084117969101929368e+00,-4.589729203564917870e-01,2.797780883694999665e-01,-2.629497677307498504e-01,3.244907944622727608e-02
4.913177326683263457e-01,1.079781221636335831e+00,-4.571412710577329452e-01,2.786584017208755815e-01,-2.618960084917406061e-01,3.231935264461559265e-02
4.893495657507085927e-01,1.075461823053836863e+00,-4.553168642455048820e-01,2.775431977786170235e-01,-2.608464940415136657e-01,3.219014109190733441e-02
4.873893573668059420e-01,1.071159703823500564e+00,-4.534996742922101642e-01,2.764324579654579561e-01,-2.598012061898014591e-01,3.206144321796688262e-02
4.854370723656453723e-01,1.066874794703615459e+00,-4.516896754986670093e-01,2.753261637612447466e-01,-2.587601268926876807e-01,3.193325747645259227e-02
4.834926759035557686e-01,1.062607026739617044e+00,-4.498868421053403566e-01,2.742242967078981630e-01,-2.577232382484835882e-01,3.180558234252303662e-02
4.815561334326493581e-01,1.058356331262102712e+00,-4.480911483027207320e-01,2.731268384135997485e-01,-2.566905224939631247e-01,3.167841631122924467e-02
4.796274106901002865e-01,1.054122639884930379e+00,-4.463025682409221817e-01,2.720337705567464903e-01,-2.556619620010215366e-01,3.155175789618505644e-02
4.777064736881524998e-01,1.049905884503395725e+00,-4.445210760385676085e-01,2.709450748901071071e-01,-2.546375392737961207e-01,3.142560562818173808e-02
4.757932887047970905e-01,1.045705997292468270e+00,-4.427466457910140263e-01,2.698607332455594809e-01,-2.536172369462743048e-01,3.129995805344532728e-02
4.738878222750649294e-01,1.041522910705098059e+00,-4.409792515779769606e-01,2.687807275397487428e-01,-2.526010377804048801e-01,3.117481373126312905e-02
4.719900411828883424e-01,1.037356557470574536e+00,-4.392188674705997942e-01,2.677050397810005200e-01,-2.515889246647248223e-01,3.105017123069518312e-02
4.700999124534810947e-01,1.033206870592935589e+00,-4.374654675380099111e-01,2.666336520778098684e-01,-2.505808806135073064e-01,3.092602912608619081e-02
4.682174033462029317e-01,1.029073783349426119e+00,-4.357190258534087146e-01,2.655665466492230786e-01,-2.495768887664310542e-01,3.080238599108610364e-02
4.663424813478650455e-01,1.024957229288998350e+00,-4.339795164997227173e-01,2.645037058374085093e-01,-2.485769323887590532e-01,3.067924039087631394e-02
4.644751141664477667e-01,1.020857142230854109e+00,-4.322469135748578384e-01,2.634451121226726311e-01,-2.475809948719938369e-01,3.055659087232151863e-02
4.626152697251951773e-01,1.016773456263017517e+00,-4.305211911965801663e-01,2.623907481410971965e-01,-2.465890597349532365e-01,3.043443595179215477e-02
4.607629161570625520e-01,1.012706105740950102e+00,-4.288023235070589911e-01,2.613405967048370582e-01,-2.456011106251611842e-01,3.031277410049096344e-02
4.589180217994865973e-01,1.008655025286186113e+00,-4.270902846770875949e-01,2.602946408249109389e-01,-2.446171313203999720e-01,3.019160372724740207e-02
4.570805551894583929e-01,1.004620149785007355e+00,-4.253850489100154397e-01,2.592528637360184685e-01,-2.436371057301890686e-01,3.007092315895158394e-02
4.552504850588730001e-01,1.000601414387135346e+00,-4.236865904454053533e-01,2.582152489225008618e-01,-2.426610178968725828e-01,2.995073061910159470e-02
4.534277803301433596e-01,9.965987545044545648e-01,-4.219948835624410255e-01,2.571817801440579032e-01,-2.416888519958878268e-01,2.983102420533262009e-02
4.516124101120483347e-01,9.926121058097532313e-01,-4.203099025830978608e-01,2.561524414592172838e-01,-2.407205923346860954e-01,2.971180186727995221e-02
4.498043436958099606e-01,9.886414042354888521e-01,-4.186316218750980589e-01,2.551272172439298380e-01,-2.397562233496867701e-01,2.959306138666624453e-02
4.480035505513779714e-01,9.846865859725724146e-01,-4.169600158546639124e-01,2.541060922020936252e-01,-2.387957296005956687e-01,2.947480036202444753e-02
4.462100003239066193e-01,9.807475874691704565e-01,-4.152950589890808675e-01,2.530890513644691309e-01,-2.378390957614500978e-01,2.935701620085570326e-02
4.444236628304151782e-01,9.768243454295244543e-01,-4.136367257990882229e-01,2.520760800725282968e-01,-2.368863066079007762e-01,2.923970612212472078e-02
4.426445080566159818e-01,9.729167968127873101e-01,-4.119849908611045719e-01,2.510671639444685410e-01,-2.359373470005309836e-01,2.912286717165506883e-02
4.408725061539000567e-01,9.690248788318744921e-01,-4.103398288093025870e-01,2.500622888220641604e-01,-2.349922018644700350e-01,2.900649625205788118e-02
4.391076274364696386e-01,9.651485289523273892e-01,-4.087012143375417517e-01,2.490614406992240071e-01,-2.340508561661349962e-01,2.889059016728940180e-02
4.373498423786097988e-01,9.612876848911945382e-01,-4.070691222011680876e-01,2.480646056358512819e-01,-2.331132948885613621e-01,2.877514567990572050e-02
4.355991216120876364e-01,9.574422846159214018e-01,-4.054435272186912576e-01,2.470717696633870919e-01,-2.321795030073288135e-01,2.866015957689109842e-02
4.338554359236723723e-01,9.536122663432530233e-01,-4.038244042733459271e-01,2.460829186906510480e-01,-2.312494654693951213e-01,2.854562873806047382e-02
4.321187562527682435e-01,9.497975685381505606e-01,-4.022117283145451028e-01,2.450980384195560469e-01,-2.303231671770933631e-01,2.843155020000397507e-02
4.303890536891534779e-01,9.459981299127131482e-01,-4.006054743592317724e-01,2.441171142796194904e-01,-2.294005929790720877e-01,2.831792120869911292e-02
4.286662994708189123e-01,9.422138894251186336e-01,-3.990056174931383981e-01,2.431401313878201464e-01,-2.284817276691222532e-01,2.820473925539006971e-02
4.269504649818990361e-01,9.384447862785629813e-01,-3.974121328719546486e-01,2.421670745367824618e-01,-2.275665559927969595e-01,2.809200209278680735e-02
4.252415217506909650e-01,9.346907599202178840e-01,-3.958249957224148630e-01,2.411979282103015598e-01,-2.266550626607401753e-01,2.797970773152724105e-02
4.235394414477558489e-01,9.309517500401948142e-01,-3.942441813433067987e-01,2.402326766217425802e-01,-2.257472323668776315e-01,2.786785441948956901e-02
4.218441958840983830e-01,9.272276965705146257e-01,-3.926696651064069399e-01,2.392713037685441357e-01,-2.248430498092583996e-01,2.775644060840690500e-02
4.201557570094167637e-01,9.235185396840877026e-01,-3.911014224573485243e-01,2.383137934952225812e-01,-2.239424997113567128e-01,2.764546491305909862e-02
4.184740969104247532e-01,9.198242197937036568e-01,-3.895394289164250123e-01,2.373601295577687786e-01,-2.230455668419984439e-01,2.753492606814508109e-02
4.167991878092345837e-01,9.161446775510228013e-01,-3.879836600793319934e-01,2.364102956837701719e-01,-2.221522360326035894e-01,2.742482288704258322e-02
4.151310020618041996e-01,9.124798538455823893e-01,-3.864340916178548024e-01,2.354642756244403612e-01,-2.212624921910308351e-01,2.731515422539946072e-02
4.134695121564395115e-01,9.088296898038034088e-01,-3.848906992805004035e-01,2.345220531966067390e-01,-2.203763203118142833e-01,2.720591895119032003e-02
4.118146907123515499e-01,9.051941267880064812e-01,-3.833534588930814224e-01,2.335836123142220333e-01,-2.194937054829824152e-01,2.709711592176539119e-02
4.101665104782667992e-01,9.015731063954355307e-01,-3.818223463592509415e-01,2.326489370100905951e-01,-2.186146328898974367e-01,2.698874396758174296e-02
4.085249443310819961e-01,8.979665704572855622e-01,-3.802973376609945499e-01,2.317180114491392551e-01,-2.177390878166702570e-01,2.688080188180724459e-02
4.068899652745687767e-01,8.943744610377374338e-01,-3.787784088590800402e-01,2.307908199348565059e-01,-2.168670556457295839e-01,2.677328841473977303e-02
4.052615464381186250e-01,8.907967204329987343e-01,-3.772655360934678015e-01,2.298673469105373957e-01,-2.159985218560816211e-01,2.666620227193830170e-02
4.036396610755308423e-01,8.872332911703494362e-01,-3.757586955836832998e-01,2.289475769568273533e-01,-2.151334720207154494e-01,2.655954211504132217e-02
4.020242825638382644e-01,8.836841160071962076e-01,-3.742578636291568617e-01,2.280314947868182784e-01,-2.142718918035196873e-01,2.645330656439958544e-02
4.004153844021687836e-01,8.801491379301253914e-01,-3.727630166095278197e-01,2.271190852396989535e-01,-2.134137669559887374e-01,2.634749420281603735e-02
3.988129402106456167e-01,8.766283001539693087e-01,-3.712741309849194038e-01,2.262103332737162853e-01,-2.125590833139139046e-01,2.624210357985518743e-02
3.972169237293156629e-01,8.731215461208737816e-01,-3.697911832961842116e-01,2.253052239589820871e-01,-2.117078267941935599e-01,2.613713321633440861e-02
3.956273088171125552e-01,8.696288194993694320e-01,-3.683141501651206462e-01,2.244037424704942996e-01,-2.108599833918443356e-01,2.603258160872678334e-02
3.940440694508487995e-01,8.661500641834503078e-01,-3.668430082946649295e-01,2.235058740815978884e-01,-2.100155391772555724e-01,2.592844723330985784e-02
3.924671797242356153e-01,8.626852242916561719e-01,-3.653777344690573581e-01,2.226116041580144533e-01,-2.091744802937056669e-01,2.582472854995771644e-02
3.908966138469305851e-01,8.592342441661605656e-01,-3.639183055539858547e-01,2.217209181524898709e-01,-2.083367929551383779e-01,2.572142400553393757e-02
3.893323461436106192e-01,8.557970683718625349e-01,-3.624646984967070384e-01,2.208338016000697124e-01,-2.075024634441864635e-01,2.561853203687465205e-02
3.877743510530686222e-01,8.523736416954827977e-01,-3.610168903261468110e-01,2.199502401139696306e-01,-2.066714781104213305e-01,2.551605107337615030e-02
3.862226031273355287e-01,8.489639091446656849e-01,-3.595748581529817356e-01,2.190702193820018295e-01,-2.058438233688105468e-01,2.541397953921305589e-02
3.846770770308207688e-01,8.455678159470837452e-01,-3.581385791697001553e-01,2.181937251634955277e-01,-2.050194856983540703e-01,2.531231585522475055e-02
3.831377475394778243e-01,8.421853075495480123e-01,-3.567080306506478782e-01,2.173207432866595401e-01,-2.041984516408804629e-01,2.521105844050582426e-02
3.816045895399875487e-01,8.388163296171224914e-01,-3.552831899520558778e-01,2.164512596463263328e-01,-2.033807077999799651e-01,2.511020571373949462e-02
3.800775780289610828e-01,8.354608280322415315e-01,-3.538640345120528385e-01,2.155852602020252029e-01,-2.025662408400556169e-01,2.500975609430954386e-02
3.785566881121614768e-01,8.321187488938330823e-01,-3.524505418506622134e-01,2.147227309763374559e-01,-2.017550374854744644e-01,2.490970800322384049e-02
3.770418950037426331e-01,8.287900385164439498e-01,-3.510426895697861815e-01,2.138636580534872544e-01,-2.009470845198053912e-01,2.481005986387745457e-02
3.755331740255048456e-01,8.254746434293737112e-01,-3.496404553531752835e-01,2.130080275781344179e-01,-2.001423687851279221e-01,2.471081010268339276e-02
3.740305006061657167e-01,8.221725103758041886e-01,-3.482438169663855665e-01,2.121558257543317561e-01,-1.993408771814044744e-01,2.461195714959028835e-02
3.725338502806489482e-01,8.188835863119426905e-01,-3.468527522567252941e-01,2.113070388446249281e-01,-1.985425966659037922e-01,2.451349943850813368e-02
3.710431986893841239e-01,8.156078184061613667e-01,-3.454672391531878883e-01,2.104616531692653503e-01,-1.977475142526679275e-01,2.441543540765617193e-02
3.695585215776227561e-01,8.123451540381444458e-01,-3.440872556663759907e-01,2.096196551055230783e-01,-1.969556170120184968e-01,2.431776349984730162e-02
3.680797947947683779e-01,8.090955407980386926e-01,-3.427127798884150311e-01,2.087810310870761576e-01,-1.961668920700935514e-01,2.422048216272133098e-02
3.666069942937162929e-01,8.058589264856066414e-01,-3.413437899928562502e-01,2.079457676034678348e-01,-1.953813266084114542e-01,2.412358984893329950e-02
3.651400961302099235e-01,8.026352591093837141e-01,-3.399802642345723380e-01,2.071138511996194753e-01,-1.945989078634594860e-01,2.402708501630666793e-02
3.636790764622057082e-01,7.994244868858406683e-01,-3.386221809496429702e-01,2.062852684753877230e-01,-1.938196231263016323e-01,2.393096612795866593e-02
3.622239115492510986e-01,7.962265582385469331e-01,-3.372695185552327946e-01,2.054600060851601018e-01,-1.930434597422033272e-01,2.383523165239942454e-02
3.607745777518723274e-01,7.930414217973402735e-01,-3.359222555494616458e-01,2.046380507374824520e-01,-1.922704051102731293e-01,2.373988006361233208e-02
3.593310515309731668e-01,7.898690263974986747e-01,-3.345803705112674886e-01,2.038193891947118475e-01,-1.915004466831146668e-01,2.364490984111847216e-02
3.578933094472452892e-01,7.867093210789151136e-01,-3.332438421002628104e-01,2.030040082726919104e-01,-1.907335719664935147e-01,2.355031947002709375e-02
3.564613281605846784e-01,7.835622550852768819e-01,-3.319126490565827980e-01,2.021918948404467786e-01,-1.899697685190118446e-01,2.345610744107382017e-02
3.550350844295214192e-01,7.804277778632495721e-01,-3.305867702007303510e-01,2.013830358198901993e-01,-1.892090239517932315e-01,2.336227225065167640e-02
3.536145551106552598e-01,7.773058390616616187e-01,-3.292661844334120458e-01,2.005774181855470850e-01,-1.884513259281755670e-01,2.326881240083310612e-02
3.521997171581027208e-01,7.741963885306948345e-01,-3.279508707353708252e-01,1.997750289642870603e-01,-1.876966621634115484e-01,2.317572639938575776e-02
3.507905476229488673e-01,7.710993763210756136e-01,-3.266408081672118602e-01,1.989758552350675003e-01,-1.869450204243751634e-01,2.308301275978312875e-02
3.493870236527109596e-01,7.680147526832743488e-01,-3.253359758692248027e-01,1.981798841286823154e-01,-1.861963885292747256e-01,2.299067000121042190e-02
3.479891224908078784e-01,7.649424680667021859e-01,-3.240363530611999332e-01,1.973871028275211159e-01,-1.854507543473717379e-01,2.289869664856750836e-02
3.465968214760360433e-01,7.618824731189149935e-01,-3.227419190422415873e-01,1.965974985653307361e-01,-1.847081057987042252e-01,2.280709123246779657e-02
3.452100980420553800e-01,7.588347186848214410e-01,-3.214526531905751439e-01,1.958110586269850850e-01,-1.839684308538153124e-01,2.271585228923455810e-02
3.438289297168793945e-01,7.557991558058898551e-01,-3.201685349633524025e-01,1.950277703482566904e-01,-1.832317175334864656e-01,2.262497836089602185e-02
3.424532941223735194e-01,7.527757357193628485e-01,-3.188895438964513551e-01,1.942476211155937105e-01,-1.824979539084733426e-01,2.253446799517707169e-02
3.410831689737605088e-01,7.497644098574737237e-01,-3.176156596042737368e-01,1.934705983659000816e-01,-1.817671280992483318e-01,2.244431974549014955e-02
3.397185320791298313e-01,7.467651298466650989e-01,-3.163468617795380244e-01,1.926966895863180818e-01,-1.810392282757435078e-01,2.235453217092514891e-02
3.383593613389560550e-01,7.437778475068113071e-01,-3.150831301930700490e-01,1.919258823140150005e-01,-1.803142426570996104e-01,2.226510383623758749e-02
3.370056347456200085e-01,7.408025148504453483e-01,-3.138244446935909426e-01,1.911581641359703931e-01,-1.795921595114166602e-01,2.217603331183587087e-02
3.356573303829392119e-01,7.378390840819880614e-01,-3.125707852075015336e-01,1.903935226887669141e-01,-1.788729671555085998e-01,2.208731917376673820e-02
